id,text,label,language,style,is_neutral_or_safe,speaker_role
SAATHI_02586,apni jaan lene ka mann kar raha hai sab khatam ho jaye,SELF_HARM_CONCERN,hinglish,short,False,caller
SAATHI_02587,"Barred from using public village roads solely due to our social caste, I am urgently asking for intervention.",DISCRIMINATION_CASTE_VULNERABILITY,en,compound_dialogue,False,caller
SAATHI_02588,arre... government scholarship and welfare schemes ki basic info chahiye,NEUTRAL_NO_INDICATOR,hinglish,conversational,True,caller
SAATHI_02589,"sleeping pills khane ka soch rahi hoon bohot sari, please kuch jaldi kijiye.",SELF_HARM_CONCERN,hinglish,compound_dialogue,False,caller
SAATHI_02590,please koi safe shelter home ya protection home bataiye,NO_SAFE_PLACE_HOMELESSNESS,hinglish,spelling_variation,False,caller
SAATHI_02591,"उसने मुझे ब्लैकमेल करके गलत संबंध बनाने को मजबूर किया, मुझे बहुत चिंता हो रही है।",SEXUAL_VIOLENCE_HARASSMENT,hi,compound_dialogue,False,caller
SAATHI_02592,"Persistent stalking behavior that makes me afraid to leave my house, I am urgently asking for intervention.",STALKING_FOLLOWING,en,compound_dialogue,False,caller
SAATHI_02593,sir... casteist slurs dekar public tap se paani nahi lene diya,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational,False,caller
SAATHI_02594,Yesterday we went to the cinema to watch an action movie with fight scenes,NEUTRAL_NO_INDICATOR,en,standard,True,caller
SAATHI_02595,प्लीज... पहले दरवाजा पीटना बंद कर दिया था अब कुल्हाड़ी लेकर आ गया,CONTRADICTORY_CHANGING_SITUATION,hi,conversational,False,caller
SAATHI_02596,कृपया ध्यान दें... घर छोड़ना पड़ा जान बचाने के लिए पर अब कोई ठिकाना नहीं,NO_SAFE_PLACE_HOMELESSNESS,hi,spelling_variation,False,caller
SAATHI_02597,Systematic caste oppression and exclusion practiced against our community aur fir...,DISCRIMINATION_CASTE_VULNERABILITY,en,incomplete_hesitant,False,caller
SAATHI_02598,Three minor children are trapped inside the room with nowhere to go,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,short,False,caller
SAATHI_02599,scooty ke peeche bike laga ke follow karta hai continuously,STALKING_FOLLOWING,hinglish,spelling_variation,False,caller
SAATHI_02600,petrol leke aaya hai aag lagane ki koshish kar raha,IMMEDIATE_PHYSICAL_DANGER,hinglish,short,False,caller
SAATHI_02601,I am completely in panic mode,FEAR_DISTRESS_PANIC,en,short,False,caller
SAATHI_02602,police rescue van required immediately at landmark,REQUEST_POLICE_EMERGENCY_HELP,hinglish,short,False,caller
SAATHI_02603,doctor se medical checkup ke liye routine assistance chahiye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,standard,False,caller
SAATHI_02604,usne hot tea throw kar di burn marks ho gaye,PHYSICAL_VIOLENCE_INJURY,hinglish,short,False,caller
SAATHI_02605,"I feel so vulnerable and deeply terrified inside, I am urgently asking for intervention.",FEAR_DISTRESS_PANIC,en,compound_dialogue,False,caller
SAATHI_02606,"He is pounding on my door right now trying to break it down, I am urgently asking for intervention.",IMMEDIATE_PHYSICAL_DANGER,en,compound_dialogue,False,caller
SAATHI_02607,मेरी बात सुनिए... कृपया वायरलेस पर मैसेज दीजिए नजदीकी चीता मोबाइल भेजिए,REQUEST_POLICE_EMERGENCY_HELP,hi,conversational,False,caller
SAATHI_02608,I am currently in a safe location and feeling completely reassured jaldi...,CURRENT_SAFETY_REASSURANCE,en,incomplete_hesitant,True,caller
SAATHI_02609,अरे... अभी तक सब शांत था पर अचानक फिर से चिल्लाने की आवाजें आ रही हैं,CONTRADICTORY_CHANGING_SITUATION,hi,conversational,False,caller
SAATHI_02610,completely helpless and alone feel ho raha hai,ISOLATION_NO_SUPPORT,hinglish,spelling_variation,False,caller
SAATHI_02611,पूरा मोहल्ला हमारे खिलाफ हो गया है कोई दुकान वाला सामान नहीं दे रहा,SOCIAL_COMMUNITY_PRESSURE,hi,short,False,caller
SAATHI_02612,I have been battered brutally and require immediate medical trauma care suno na...,PHYSICAL_VIOLENCE_INJURY,en,incomplete_hesitant,False,caller
SAATHI_02613,private photos viral karne ki dhamkee deke blackmail kar raha hai,COERCION_BLACKMAIL,hinglish,spelling_variation,False,caller
SAATHI_02614,मैं बहुत कन्फ्यूज हूं कुछ याद नहीं आ रहा क्या हुआ था pata nahi...,UNCERTAINTY_UNCLEAR_INFO,hi,incomplete_hesitant,False,caller
SAATHI_02615,कृपया ध्यान दें... जाति के आधार पर मुझे किराए का कमरा देने से मना कर दिया गया,DISCRIMINATION_CASTE_VULNERABILITY,hi,spelling_variation,False,caller
SAATHI_02616,community members threatening honor retaliation against us jaldi...,SOCIAL_COMMUNITY_PRESSURE,hinglish,incomplete_hesitant,False,caller
SAATHI_02617,I am a survivor of attempted rape and sexual battery,SEXUAL_VIOLENCE_HARASSMENT,en,spelling_variation,False,caller
SAATHI_02618,बेहोश हो गए हैं कोई रिस्पांस नहीं दे रहे तुरंत डॉक्टर चाहिए,MEDICAL_EMERGENCY,hi,standard,False,caller
SAATHI_02619,madam... maybe white car thi ya black clear notice nahi kiya,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational,False,caller
SAATHI_02620,He called me,THREAT_INTIMIDATION,en,short,False,caller
SAATHI_02621,शायद वो कोई सफेद गाड़ी थी या काली ठीक से नहीं देखा,UNCERTAINTY_UNCLEAR_INFO,hi,conversational,False,caller
SAATHI_02622,I bought rat poison,SELF_HARM_CONCERN,en,short,False,caller
SAATHI_02623,arre... operator: hello erss control room aapko kis prakar ki sahayata chahiye,NEUTRAL_NO_INDICATOR,hinglish,conversational,True,operator
SAATHI_02624,समाज के ठेकेदार हमें गांव छोड़कर जाने का फरमान सुना रहे हैं,SOCIAL_COMMUNITY_PRESSURE,hi,short,False,caller
SAATHI_02625,मैं अब सेफ रूम में बंद हूं और बाहर कोई नहीं है,CURRENT_SAFETY_REASSURANCE,hi,conversational,True,caller
SAATHI_02626,situation constantly changing fluctuating every few minutes,CONTRADICTORY_CHANGING_SITUATION,hinglish,standard,False,caller
SAATHI_02627,He punched me repeatedly in the face and fractured my jaw,PHYSICAL_VIOLENCE_INJURY,en,standard,False,caller
SAATHI_02628,bol raha hai ki ghar jalwa dunga agar complain kiya,THREAT_INTIMIDATION,hinglish,spelling_variation,False,caller
SAATHI_02629,लगातार ब्लैकमेल के जाल में फंसा कर रखा है मुझे,COERCION_BLACKMAIL,hi,standard,False,caller
SAATHI_02630,Blackmail coercion threatening to ruin my marriage and future,COERCION_BLACKMAIL,en,conversational,False,caller
SAATHI_02631,"Hello... The house was quiet for an hour, but sudden chaotic shouting just erupted",CONTRADICTORY_CHANGING_SITUATION,en,conversational,False,caller
SAATHI_02632,डॉक्टर साहब अस्पताल में मरीज की पुरानी चोट की पट्टी बदल रहे हैं,NEUTRAL_NO_INDICATOR,hi,short,True,caller
SAATHI_02633,"सिर पर डंडा मारा है खून लगातार बह रहा है, मुझे बहुत चिंता हो रही है।",PHYSICAL_VIOLENCE_INJURY,hi,compound_dialogue,False,caller
SAATHI_02634,"Help me... The house was quiet for an hour, but sudden chaotic shouting just erupted",CONTRADICTORY_CHANGING_SITUATION,en,conversational,False,caller
SAATHI_02635,कृपया ध्यान दें... एक लड़का रोज मेरे कॉलेज से घर तक पीछा करता है,STALKING_FOLLOWING,hi,spelling_variation,False,caller
SAATHI_02636,pcr van bhej do meri location par urgent police assistance needed,REQUEST_POLICE_EMERGENCY_HELP,hinglish,short,False,caller
SAATHI_02637,He warned me that nobody will be able to protect me from him,THREAT_INTIMIDATION,en,short,False,caller
SAATHI_02638,अब मुझे कोई परेशानी नहीं है मैं सुरक्षित महसूस कर रही हूं,CURRENT_SAFETY_REASSURANCE,hi,short,True,caller
SAATHI_02639,mlc medical legal examination ka process kya hota hai,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,short,False,caller
SAATHI_02640,Direct intervention by law enforcement required without delay,REQUEST_POLICE_EMERGENCY_HELP,en,short,False,caller
SAATHI_02641,Send immediate police reinforcements before someone gets killed,REQUEST_POLICE_EMERGENCY_HELP,en,standard,False,caller
SAATHI_02642,I have safely reached the local police station and I am secure now,CURRENT_SAFETY_REASSURANCE,en,standard,True,caller
SAATHI_02643,Influential village groups are attacking our hamlet using casteist abuse,DISCRIMINATION_CASTE_VULNERABILITY,en,spelling_variation,False,caller
SAATHI_02644,He threatened to throw acid on me over a domestic dispute...,DOMESTIC_FAMILY_VIOLENCE,en,incomplete_hesitant,False,caller
SAATHI_02645,I managed to escape into my neighbor's house and I am safe here,CURRENT_SAFETY_REASSURANCE,en,standard,True,caller
SAATHI_02646,ek ladka roz mera peecha karta hai metro station tak,STALKING_FOLLOWING,hinglish,short,False,caller
SAATHI_02647,I am having strong urges to cut myself and bleed out,SELF_HARM_CONCERN,en,standard,False,caller
SAATHI_02648,The neighborhood mob is pelting stones and blocking our gate...,SOCIAL_COMMUNITY_PRESSURE,en,incomplete_hesitant,False,caller
SAATHI_02649,Hello... Can I get psychological therapy referrals for domestic trauma survivors?,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational,False,caller
SAATHI_02650,"मेरी प्रतिष्ठा खराब करने की धमकी देकर मनमानी कर रहा है, मुझे बहुत चिंता हो रही है।",COERCION_BLACKMAIL,hi,compound_dialogue,False,caller
SAATHI_02651,He fluctuates between begging for forgiveness and violent screaming fits,CONTRADICTORY_CHANGING_SITUATION,en,spelling_variation,False,caller
SAATHI_02652,मेरे पति ने मुझे घर के सभी खर्चे से वंचित कर रखा है,DOMESTIC_FAMILY_VIOLENCE,hi,short,False,caller
SAATHI_02653,"evicted from house in dark lonely street right now, please kuch jaldi kijiye.",NO_SAFE_PLACE_HOMELESSNESS,hinglish,compound_dialogue,False,caller
SAATHI_02654,उसने चाकू से कट मार दिया है हाथ पर गहरा घाव है,PHYSICAL_VIOLENCE_INJURY,hi,standard,False,caller
SAATHI_02655,zabardasti pakad ke intimacy force karne laga,SEXUAL_VIOLENCE_HARASSMENT,hinglish,short,False,caller
SAATHI_02656,"Evicted without notice, sitting helpless on the roadside aur fir...",NO_SAFE_PLACE_HOMELESSNESS,en,incomplete_hesitant,False,caller
SAATHI_02657,खतरा टल गया है पुलिस आ चुकी है सब शांत है,CURRENT_SAFETY_REASSURANCE,hi,standard,True,caller
SAATHI_02658,petrol leke aaya hai aag lagane ki koshish kar raha,IMMEDIATE_PHYSICAL_DANGER,hinglish,short,False,caller
SAATHI_02659,वो मेरी प्राइवेट फोटो वायरल करने की धमकी देकर ब्लैकमेल कर रहा है,COERCION_BLACKMAIL,hi,short,False,caller
SAATHI_02660,"sab relation tod diye unhone mere relatives ke saath, please kuch jaldi kijiye.",ISOLATION_NO_SUPPORT,hinglish,compound_dialogue,False,caller
SAATHI_02661,I need urgent police protection at my residential address,REQUEST_POLICE_EMERGENCY_HELP,en,short,False,caller
SAATHI_02662,उसने कहा कि वो पुलिस बुलाएगा फिर खुद ही भागने की बात करने लगा pata nahi...,CONTRADICTORY_CHANGING_SITUATION,hi,incomplete_hesitant,False,caller
SAATHI_02663,कृपया ध्यान दें... अंदर से बहुत डर लग रहा है दिल जोर-जोर से धड़क रहा है,FEAR_DISTRESS_PANIC,hi,spelling_variation,False,caller
SAATHI_02664,untouchability practice karke humiliating treatment de rahe hain,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational,False,caller
SAATHI_02665,I am being coerced into signing blank property deeds under intense duress please...,COERCION_BLACKMAIL,en,incomplete_hesitant,False,caller
SAATHI_02666,कृपया ध्यान दें... डॉक्टर साहब अस्पताल में मरीज की पुरानी चोट की पट्टी बदल रहे हैं,NEUTRAL_NO_INDICATOR,hi,spelling_variation,True,caller
SAATHI_02667,मैं बहुत कन्फ्यूज हूं कुछ याद नहीं आ रहा क्या हुआ था suno na...,UNCERTAINTY_UNCLEAR_INFO,hi,incomplete_hesitant,False,caller
SAATHI_02668,वो मेरी प्राइवेट फोटो वायरल करने की धमकी देकर ब्लैकमेल कर रहा है,COERCION_BLACKMAIL,hi,short,False,caller
SAATHI_02669,Need to consult an advocate to understand bail procedures,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,short,False,caller
SAATHI_02670,The perpetrator has fled the area,CURRENT_SAFETY_REASSURANCE,en,short,True,caller
SAATHI_02671,"Dispatch a police patrol car to my location immediately, emergency",REQUEST_POLICE_EMERGENCY_HELP,en,standard,False,caller
SAATHI_02672,"I am terrified, my hands are trembling uncontrollably suno na...",FEAR_DISTRESS_PANIC,en,incomplete_hesitant,False,caller
SAATHI_02673,police custody mein le liya usko tension nahi hai ab,CURRENT_SAFETY_REASSURANCE,hinglish,standard,True,caller
SAATHI_02674,शायद उसने कुछ बोला था पर समझ नहीं आया आवाज साफ नहीं थी,UNCERTAINTY_UNCLEAR_INFO,hi,standard,False,caller
SAATHI_02675,Our relatives are boycotting us due to patriarchal community dictates,SOCIAL_COMMUNITY_PRESSURE,en,spelling_variation,False,caller
SAATHI_02676,He is holding a knife and trying to force his way in suno na...,IMMEDIATE_PHYSICAL_DANGER,en,incomplete_hesitant,False,caller
SAATHI_02677,arre... wedding procession par attack kiya caste prejudice ki wajah se,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational,False,caller
SAATHI_02678,"मुझे सरकारी योजनाओं और पेंशन फार्म के बारे में सामान्य जानकारी चाहिए, मुझे बहुत चिंता हो रही है।",NEUTRAL_NO_INDICATOR,hi,compound_dialogue,True,caller
SAATHI_02679,hathiyar leke khada hai bahar please jaldi gaadi bhejo,IMMEDIATE_PHYSICAL_DANGER,hinglish,standard,False,caller
SAATHI_02680,arre... lathi leke do log mere ghar ke bahar khade hain ghus rahe hain,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational,False,caller
SAATHI_02681,bohot zyada nervous aur terrified feel kar rahi hoon,FEAR_DISTRESS_PANIC,hinglish,short,False,caller
SAATHI_02682,main visually impaired hoon mujhe kuch dikh nahi raha,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational,False,caller
SAATHI_02683,iron rod se mara hai usne leg par chal nahi pa rahi aur fir...,PHYSICAL_VIOLENCE_INJURY,hinglish,incomplete_hesitant,False,caller
SAATHI_02684,सामूहिक दबाव डालकर हमें अपनी जमीन छोड़ने पर मजबूर किया जा रहा है,SOCIAL_COMMUNITY_PRESSURE,hi,short,False,caller
SAATHI_02685,पति शराब पीकर आता है,DOMESTIC_FAMILY_VIOLENCE,hi,short,False,caller
SAATHI_02686,I need legal guidance from an attorney regarding my matrimonial rights,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,short,False,caller
SAATHI_02687,Subjected to systemic caste-based slurs,DISCRIMINATION_CASTE_VULNERABILITY,en,short,False,caller
SAATHI_02688,"Nobody cares whether I live or die, zero friends or support, I am urgently asking for intervention.",ISOLATION_NO_SUPPORT,en,compound_dialogue,False,caller
SAATHI_02689,He is armed,IMMEDIATE_PHYSICAL_DANGER,en,short,False,caller
SAATHI_02690,Subjected to systemic caste-based slurs and unlawful termination from work,DISCRIMINATION_CASTE_VULNERABILITY,en,spelling_variation,False,caller
SAATHI_02691,samajik dabav itna hai ki koi help ke liye aage nahi aa raha,SOCIAL_COMMUNITY_PRESSURE,hinglish,spelling_variation,False,caller
SAATHI_02692,कृपया ध्यान दें... घर में सिर्फ छोटे अनाथ बच्चे हैं उनकी सुरक्षा का भारी खतरा है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,spelling_variation,False,caller
SAATHI_02693,He is compelling me under duress to perform unlawful activities,COERCION_BLACKMAIL,en,short,False,caller
SAATHI_02694,Suffering physical violence rooted in deep-seated caste hostility,DISCRIMINATION_CASTE_VULNERABILITY,en,short,False,caller
SAATHI_02695,My in-laws are demanding five lakh rupees and beating me mercilessly,DOMESTIC_FAMILY_VIOLENCE,en,standard,False,caller
SAATHI_02696,80 years old elderly mother hai jo walk nahi kar sakti,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,short,False,caller
SAATHI_02697,सामंतवादी लोग हमारी फसल खराब कर रहे हैं क्योंकि हम पिछड़े वर्ग से हैं,DISCRIMINATION_CASTE_VULNERABILITY,hi,standard,False,caller
SAATHI_02698,inappropriate body touch kiya aur chup rehne ko bola,SEXUAL_VIOLENCE_HARASSMENT,hinglish,spelling_variation,False,caller
SAATHI_02699,"The police patrol car has arrived on the scene and officers are with me, I am urgently asking for intervention.",CURRENT_SAFETY_REASSURANCE,en,compound_dialogue,True,caller
SAATHI_02700,Seeking professional counseling for prolonged emotional distress,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,standard,False,caller
SAATHI_02701,school mein traffic awareness,NEUTRAL_NO_INDICATOR,hinglish,short,True,caller
SAATHI_02702,मुझे खुद को खत्म करने के विचार आ रहे हैं लगातार,SELF_HARM_CONCERN,hi,standard,False,caller
SAATHI_02703,मुझे लग रहा है कि कोई था पर पक्का नहीं कह सकती,UNCERTAINTY_UNCLEAR_INFO,hi,standard,False,caller
SAATHI_02704,backward class se belong karne par physical assault kiya gaya,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,standard,False,caller
SAATHI_02705,sir... police protection needed right away please dispatch,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational,False,caller
SAATHI_02706,ना रहने का ठिकाना है ना खाने को कुछ है भटक रही हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,short,False,caller
SAATHI_02707,मुझे यकीन नहीं है कि वो मेरा ही पीछा कर रहा था या किसी,UNCERTAINTY_UNCLEAR_INFO,hi,short,False,caller
SAATHI_02708,"room mein lock karke chala gaya hai bahar se taala hai, please kuch jaldi kijiye.",ISOLATION_NO_SUPPORT,hinglish,compound_dialogue,False,caller
SAATHI_02709,unresponsive state mein hai need critical medical team immediately,MEDICAL_EMERGENCY,hinglish,standard,False,caller
SAATHI_02710,turant police ki gaadi bhejiye yahan bada jhagda chal raha please...,REQUEST_POLICE_EMERGENCY_HELP,hinglish,incomplete_hesitant,False,caller
SAATHI_02711,"The house was quiet for an hour, but sudden chaotic shouting just erupted, I am urgently asking for intervention.",CONTRADICTORY_CHANGING_SITUATION,en,compound_dialogue,False,caller
SAATHI_02712,"I am friendless, helpless, and completely secluded from society",ISOLATION_NO_SUPPORT,en,spelling_variation,False,caller
SAATHI_02713,"She swallowed rat poison and is foaming at the mouth, rush medical team",MEDICAL_EMERGENCY,en,standard,False,caller
SAATHI_02714,कृपया ध्यान दें... अब स्थिति सामान्य है उसने माफी मांग ली और चला गया,CURRENT_SAFETY_REASSURANCE,hi,spelling_variation,True,caller
SAATHI_02715,psychological guidance and rehabilitation support chahiye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,standard,False,caller
SAATHI_02716,domestic violence act ke under rights ki information chahiye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,standard,False,caller
SAATHI_02717,please... he is tracking my daily routine and following my cab,STALKING_FOLLOWING,hinglish,conversational,False,caller
SAATHI_02718,कृपया ध्यान दें... मैं छत पर खड़ी हूं और कूदने का मन कर रहा है,SELF_HARM_CONCERN,hi,spelling_variation,False,caller
SAATHI_02719,"The anxiety and fear are making me dizzy and weak, I am urgently asking for intervention.",FEAR_DISTRESS_PANIC,en,compound_dialogue,False,caller
SAATHI_02720,laath ghoonso se peeta hai usne zameen par gira kar jaldi...,PHYSICAL_VIOLENCE_INJURY,hinglish,incomplete_hesitant,False,caller
SAATHI_02721,turant police ki gaadi bhejiye yahan bada jhagda chal raha,REQUEST_POLICE_EMERGENCY_HELP,hinglish,standard,False,caller
SAATHI_02722,I have no support system whatsoever in this remote district,ISOLATION_NO_SUPPORT,en,standard,False,caller
SAATHI_02723,अभी मेरे बिल्कुल सामने खड़ा है वो मुझे चोट पहुंचाएगा,IMMEDIATE_PHYSICAL_DANGER,hi,standard,False,caller
SAATHI_02724,sir... wo darwaze ke bahar khada hai aur todne ki koshish kar raha,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational,False,caller
SAATHI_02725,कृपया ध्यान दें... वो अपनी ही बातों से पलट रहा है कभी हां कभी ना बोलता है,CONTRADICTORY_CHANGING_SITUATION,hi,spelling_variation,False,caller
SAATHI_02726,please koi safe shelter home ya protection home bataiye,NO_SAFE_PLACE_HOMELESSNESS,hinglish,spelling_variation,False,caller
SAATHI_02727,main room mein locked hoon wo darwaza kick kar raha hai,IMMEDIATE_PHYSICAL_DANGER,hinglish,short,False,caller
SAATHI_02728,हमारी जाति का नाम लेकर बेइज्जत किया,DISCRIMINATION_CASTE_VULNERABILITY,hi,short,False,caller
SAATHI_02729,hukka pani band karne ka farman sunaya gaya hai biradari dwara,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational,False,caller
SAATHI_02730,"I have no home, no roof, and no safe refuge to sleep tonight",NO_SAFE_PLACE_HOMELESSNESS,en,standard,False,caller
SAATHI_02731,"बहुत रोना आ रहा है डर के मारे पसीने छूट रहे हैं, मुझे बहुत चिंता हो रही है।",FEAR_DISTRESS_PANIC,hi,compound_dialogue,False,caller
SAATHI_02732,arre... warning de raha hai ki tu pachtayegi bohot,THREAT_INTIMIDATION,hinglish,conversational,False,caller
SAATHI_02733,listen... legal expert se call par consultation karwaiye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational,False,caller
SAATHI_02734,infant child with me feeding nahi kar pa rahi dar se,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,spelling_variation,False,caller
SAATHI_02735,"Hello... Nobody cares whether I live or die, zero friends or support",ISOLATION_NO_SUPPORT,en,conversational,False,caller
SAATHI_02736,"Sudden seizure and loss of consciousness requiring immediate ICU care, I am urgently asking for intervention.",MEDICAL_EMERGENCY,en,compound_dialogue,False,caller
SAATHI_02737,"free legal aid kahan se milegi guidance dijiye, please kuch jaldi kijiye.",REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,compound_dialogue,False,caller
SAATHI_02738,"घबराहट के मारे चक्कर आ रहे हैं मुझे, मुझे बहुत चिंता हो रही है।",FEAR_DISTRESS_PANIC,hi,compound_dialogue,False,caller
SAATHI_02739,Emergency police dispatch requested for life safety jaldi...,REQUEST_POLICE_EMERGENCY_HELP,en,incomplete_hesitant,False,caller
SAATHI_02740,shadi ke baad se roz domestic violence jhel rahi hoon please...,DOMESTIC_FAMILY_VIOLENCE,hinglish,incomplete_hesitant,False,caller
SAATHI_02741,"Nowhere safe to go, sitting on a bench in the cold with my bags",NO_SAFE_PLACE_HOMELESSNESS,en,spelling_variation,False,caller
SAATHI_02742,मैं दृष्टिहीन हूं और मुझे कुछ दिखाई नहीं दे रहा कोई सहारा नहीं है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational,False,caller
SAATHI_02743,Hello... He has broken the window and is climbing inside the house right now,IMMEDIATE_PHYSICAL_DANGER,en,conversational,False,caller
SAATHI_02744,send police intervention team immediately without delay,REQUEST_POLICE_EMERGENCY_HELP,hinglish,spelling_variation,False,caller
SAATHI_02745,"Send an ambulance immediately, severe uncontrollable bleeding from head",MEDICAL_EMERGENCY,en,standard,False,caller
SAATHI_02746,लगातार ब्लैकमेल के जाल में फंसा कर रखा है मुझे pata nahi...,COERCION_BLACKMAIL,hi,incomplete_hesitant,False,caller
SAATHI_02747,सात महीने का गर्भ है और मेरे ऊपर हाथ उठाया गया है jaldi...,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,incomplete_hesitant,False,caller
SAATHI_02748,पति ने रात के बारह बजे घर से निकाल दिया सड़क पर बैठी हूं pata nahi...,NO_SAFE_PLACE_HOMELESSNESS,hi,incomplete_hesitant,False,caller
SAATHI_02749,Help me... I feel so vulnerable and deeply terrified inside,FEAR_DISTRESS_PANIC,en,conversational,False,caller
SAATHI_02750,"अब जिंदगी में कुछ नहीं बचा मैं खुद को नुकसान पहुंचा लूंगी, मुझे बहुत चिंता हो रही है।",SELF_HARM_CONCERN,hi,compound_dialogue,False,caller
SAATHI_02751,mohalle mein wedding reception chal raha hai music baj raha hai jaldi...,NEUTRAL_NO_INDICATOR,hinglish,incomplete_hesitant,True,caller
SAATHI_02752,"Targeted with untouchability practices and public caste humiliation, I am urgently asking for intervention.",DISCRIMINATION_CASTE_VULNERABILITY,en,compound_dialogue,False,caller
SAATHI_02753,"मैंने नींद की बहुत सारी गोलियां हाथ में ली हुई हैं, मुझे बहुत चिंता हो रही है।",SELF_HARM_CONCERN,hi,compound_dialogue,False,caller
SAATHI_02754,"darr ke mare main roye ja rahi hoon control nahi ho raha, please kuch jaldi kijiye.",FEAR_DISTRESS_PANIC,hinglish,compound_dialogue,False,caller
SAATHI_02755,वो मेरे पड़ोसियों से मेरे बारे में पूछताछ कर रहा था,STALKING_FOLLOWING,hi,short,False,caller
SAATHI_02756,"Please listen... He attacked me with a blunt iron rod, my arm is badly fractured",PHYSICAL_VIOLENCE_INJURY,en,conversational,False,caller
SAATHI_02757,"dhamki mil rahi hai ki bacho ko nuksan pahuchayega, please kuch jaldi kijiye.",THREAT_INTIMIDATION,hinglish,compound_dialogue,False,caller
SAATHI_02758,बाहर जाने पर पाबंदी है घर में अकेली बंद रहती हूं aur fir...,ISOLATION_NO_SUPPORT,hi,incomplete_hesitant,False,caller
SAATHI_02759,Send immediate police reinforcements before someone gets killed please...,REQUEST_POLICE_EMERGENCY_HELP,en,incomplete_hesitant,False,caller
SAATHI_02760,My spouse assaults me in front of our minor children regularly,DOMESTIC_FAMILY_VIOLENCE,en,short,False,caller
SAATHI_02761,कृपया ध्यान दें... वो मेरी पर्सनल ऑडियो रिकॉर्डिंग वायरल करने की धमकी दे रहा है,COERCION_BLACKMAIL,hi,spelling_variation,False,caller
SAATHI_02762,कृपया ध्यान दें... कल रात उसने मुझे बंदूक दिखाकर धमकाया,THREAT_INTIMIDATION,hi,spelling_variation,False,caller
SAATHI_02763,"Please help me, I am fighting severe urges to commit suicide, I am urgently asking for intervention.",SELF_HARM_CONCERN,en,compound_dialogue,False,caller
SAATHI_02764,कल रात उसने मुझे बंदूक दिखाकर धमकाया,THREAT_INTIMIDATION,hi,short,False,caller
SAATHI_02765,bohot confused hoon mind blank ho gaya hai...,UNCERTAINTY_UNCLEAR_INFO,hinglish,incomplete_hesitant,False,caller
SAATHI_02766,मेरा अब जीने का बिल्कुल मन नहीं कर रहा सब खत्म करना चाहती हूं,SELF_HARM_CONCERN,hi,standard,False,caller
SAATHI_02767,कल रात उसने मुझे बेल्ट से पीटा था पूरे शरीर पर चोट है,PHYSICAL_VIOLENCE_INJURY,hi,incomplete_hesitant,False,caller
SAATHI_02768,उसने कहा कि वो पुलिस बुलाएगा फिर खुद ही भागने की बात करने लगा,CONTRADICTORY_CHANGING_SITUATION,hi,standard,False,caller
SAATHI_02769,सब कुछ धुंधला लग रहा है याददाश्त साथ नहीं दे रही,UNCERTAINTY_UNCLEAR_INFO,hi,standard,False,caller
SAATHI_02770,zehar peene ka khayal aa raha hai baar baar suno na...,SELF_HARM_CONCERN,hinglish,incomplete_hesitant,False,caller
SAATHI_02771,The cops department is conducting a women safety awareness rally,NEUTRAL_NO_INDICATOR,en,spelling_variation,True,caller
SAATHI_02772,"unwanted surveillance aur following chal rahi hai mere against, please kuch jaldi kijiye.",STALKING_FOLLOWING,hinglish,compound_dialogue,False,caller
SAATHI_02773,"He threatened to destroy my life and harm my reputation, I am urgently asking for intervention.",THREAT_INTIMIDATION,en,compound_dialogue,False,caller
SAATHI_02774,Requesting immediate police assistance at landmark building,REQUEST_POLICE_EMERGENCY_HELP,en,short,False,caller
SAATHI_02775,madam... sir par chot aayi hai khoon beh raha hai bohot,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational,False,caller
SAATHI_02776,"We were just joking and laughing among friends, no dispute took place please...",NEUTRAL_NO_INDICATOR,en,incomplete_hesitant,True,caller
